"system_readout_id","vehicle_identification_number","engine_type","vehicle_type","mileage","engine_feature_2","engine_feature_3_1","engine_feature_3_2","engine_feature_4","engine_feature_5","engine_feature_6","engine_feature_7","engine_feature_8","engine_feature_9_1","engine_feature_9_2","engine_feature_10_1","engine_feature_10_2","engine_feature_11_1","engine_feature_11_2","engine_feature_11_3","engine_feature_11_4","engine_feature_11_5","engine_feature_11_6","engine_feature_11_7","engine_feature_11_8","engine_feature_11_9","engine_feature_11_10","engine_feature_11_11","engine_feature_11_12","engine_feature_11_13","engine_feature_11_14","engine_feature_11_15","engine_feature_11_16","engine_feature_11_17","engine_feature_11_18","engine_feature_11_19","engine_feature_11_20","engine_feature_11_21","engine_feature_11_22","engine_feature_11_23","engine_feature_11_24","engine_feature_11_25","engine_feature_11_26","engine_feature_11_27","engine_feature_11_28","engine_feature_11_29","engine_feature_11_30","engine_feature_11_31","engine_feature_11_32","engine_feature_11_33","engine_feature_11_34","engine_feature_11_35","engine_feature_11_36","engine_feature_11_37","engine_feature_11_38","engine_feature_11_39","engine_feature_11_40","engine_feature_11_41","engine_feature_11_42","engine_feature_11_43","engine_feature_11_44","engine_feature_11_45","engine_feature_11_46","engine_feature_11_47","engine_feature_11_48","engine_feature_12_1","engine_feature_12_2","engine_feature_12_3","engine_feature_12_4","engine_feature_12_5","engine_feature_13_1","engine_feature_13_2","engine_feature_13_3","engine_feature_13_4","engine_feature_13_5","engine_feature_14_1","engine_feature_14_2","engine_feature_14_3","engine_feature_14_4","engine_feature_14_5","engine_feature_15_1","engine_feature_15_2","engine_feature_15_3","engine_feature_15_4","engine_feature_15_5","engine_feature_15_6","engine_feature_15_7","engine_feature_15_8","engine_feature_15_9","engine_feature_15_10","defect"
150034,111732,4,1,7119,628,11.3359872611465,0.186585456475584,0.831033096926714,50.4893617021277,4.45390070921986,141,18428.6170212766,0,0,7126,489.59,0.00024,0,0,0,0,0,0,0,0.0591,14.81307,6.22901,5.95561,17.49516,5.72824,0.45639,0.00071,0.02777,0.20268,1.77144,5.00604,18.57074,9.976,1.64495,0.00308,0,0.00048,0.08544,0.45235,2.69965,3.84572,1.14157,0,0,0,0.01376,0.21739,1.84241,1.75341,0.00071,0,0,0,0,0,0.00641,0.00048,0,0,17.27295,82.72858,0,0,0,13.7558,86.24573,0,0,0,0,5.01862,85.9726,9.01031,0,5.57222,17.83334,21.08611,15.26667,13.76667,10.55556,8.12223,3.85,0.525,0.00833,"y"
144570,108825,4,3,5249,894,5.87136465324385,0.198359153616704,1.29440206812652,38.3138686131387,6.52554744525547,137,13984.5620437956,0,0,5258,382.07,0.00032,0,0,0,0,0,0,0,0.52982,27.54289,19.64247,14.31911,0.76811,0.00203,0.00016,0,0.03632,2.13805,8.03099,20.62335,3.28019,0.00955,0,0,0,0,0.13966,1.57489,0.97603,0.00751,0,0,0,0,0.00564,0.19586,0.12291,0.0036,0,0,0,0,0,0.01691,0.03225,0.00094,0.00047,0,33.07495,66.92657,0,0,0,25.92926,74.07227,0,0,0,0,0,51.75323,48.24982,0,11.95,33.42777,52.52222,17.38611,1.34445,0.32501,0.05278,0.00833,0,0,"y"
72008,23315,6,20,8802,1435,6.13379790940767,0.174743265582656,1.28593121082621,45.1384615384615,7.35897435897436,195,16475.5384615385,0,0,8823,1023.51,0.11173,0.15482,0.13145,0.04479,0.01875,0.00207,0.00061,0,40.32043,7.09149,7.12094,7.0131,4.68421,1.24782,0.30392,0.00268,0.15251,1.68259,1.8138,5.44724,4.05031,0.56731,0.1009,0.00195,0.06329,0.07047,0.43611,4.79521,4.7593,0.99758,0.29492,0.00523,0,0,0.02106,1.04675,2.62296,1.03373,0.63535,0.06219,0,0,0,0.00146,0.31256,0.47712,0.2993,0,34.5871,63.66272,1.75323,0,0,21.31805,78.68347,0,0,0,0,0.01373,21.43707,78.55225,0,0.06667,0.06111,0.04722,0.025,0.01667,0.00278,0,0,0,0,"y"
105490,62905,1,7,3790,884,4.28733031674208,0.129520142031171,0.502174585769981,16.6228070175439,3.87719298245614,228,6067.32456140351,0,0,3794,358.77,0.00315,0.00267,0.12145,0.00654,0,0,0,0,0.37549,30.11047,22.01386,4.34658,0.31658,0.01455,0.00218,0,0.03369,3.80941,14.6452,7.09765,0.71631,0.03054,0.00558,0,0.00146,0.00994,4.09254,7.83771,2.32152,0.04121,0.00194,0,0,0.00024,0.24895,1.03701,0.55899,0.03563,0.00533,0,0,0,0.00243,0.06181,0.0749,0.0126,0.00387,0,36.35712,63.64441,0,0,0,30.73273,69.2688,0,0,0,0,0,28.13721,71.86432,0,7.06111,18.92503,23.56669,13.9139,4.84445,3.14444,0.06668,0.00278,0,0,"y"
81869,68360,6,20,1700,281,6.04982206405694,0.334075662317121,0.298965799716914,5.4140127388535,0.894904458598726,314,1976.11464968153,0,0,1719,109.34,0.04789,0.0996,0.1379,0.03208,0.01101,0.00191,0,0,59.87245,5.21095,7.18557,5.72853,1.74288,0.10199,0.01389,0,0.09624,1.88652,2.44531,5.9172,1.67967,0.05745,0.00574,0,0.05411,0.0474,0.55639,3.66342,1.27268,0.07038,0.01005,0,0,0.00048,0.02106,0.80536,0.82691,0.12066,0.02012,0.00048,0,0,0,0.0024,0.15753,0.0857,0.01005,0,37.9837,61.91711,0.10223,0,0,31.7337,68.26935,0,0,0,0,0,4.58221,95.42084,0,0.14444,0.16944,0.20833,0.05833,0.01111,0,0,0,0,0,"y"
63317,24016,3,1,34461,3771,9.13842482100239,0.211833038687056,1.72531833453324,74.4298056155508,8.14470842332613,463,27166.879049676,0,2,34465,2450.83,0.00059,1e-04,0.00211,0.00021,3e-05,0,0,0,0.78707,25.76979,20.67654,7.23884,4.82837,0.25853,0.01689,0.00072,0.02743,1.29882,7.61702,9.0291,11.26625,0.29266,0.01502,0.00038,0,0.01585,0.94126,1.81092,4.58206,0.41573,0.00964,0.00028,0,7e-05,0.15571,0.48823,1.12723,0.18524,0.01257,0.00031,0,0,0.02774,0.23664,0.74894,0.11005,0.00508,0,15.28015,84.72137,0,0,0,11.90033,88.1012,0.00153,0,0,0.02594,1.66931,48.10791,50.19989,0,2.26389,4.78334,3.55,2.98611,4.51945,5.49167,0.65278,0.26111,0.02778,0.02222,"y"
144210,108614,4,3,5548,863,6.4287369640788,0.156789075576156,0.815114290495315,33.421686746988,5.19879518072289,166,12198.9156626506,0,0,5554,404.75,0,0,0.00123,0.00041,0,0,0,0,0.19774,19.07151,15.39168,15.48932,8.7522,1.06497,0.09374,0.00226,0.04718,0.32429,5.9308,14.01001,8.55139,0.85165,0.05702,0.00123,0,0.00103,0.54931,2.04565,2.36563,0.33455,0.02133,0.00287,0,0,0.11897,0.84057,1.16835,0.2244,0.04902,0,0,0,0.01579,0.52798,1.50618,0.34603,0.04369,0,29.88129,70.12024,0,0,0,23.87848,76.12305,0,0,0,0,1.43433,68.75458,29.81262,0,8.06666,34.07778,28.62778,19.08334,9.44167,3.62778,1.92501,0.68612,0.06111,0,"y"
86863,71944,6,20,24488,2315,10.577969762419,0.21560882649388,1.6258450597177,79.7654723127036,7.54071661237785,307,29114.3973941368,0,0,24492,2624.23,0.03967,0.07018,0.05874,0.02681,0.02529,0.00287,0.00035,0,18.7286,4.36183,11.60853,11.82552,6.28287,1.00948,0.1802,0.00563,0.10268,0.85012,4.29717,12.55587,6.18276,0.66757,0.07634,0.00276,0.03761,0.04688,0.62239,5.21447,4.80232,1.60253,0.17926,0.00622,0,0.00018,0.02183,0.92645,2.55035,2.31188,0.64105,0.08004,0,0,0,0.00769,0.61171,0.89894,0.47628,6e-05,23.76099,75.50507,0.73547,0,0,20.50476,79.49677,0,0,0,0.00153,1.00861,76.84326,22.14966,0,0.21944,1.12222,0.97222,0.49167,0.17778,0.05278,0.02778,0.01111,0.01389,0.00556,"y"
134172,102695,3,1,40343,2883,13.9934096427333,0.226263074729256,1.12468352490421,69.5568965517241,4.97068965517241,580,25388.2672413793,0,0,40348,2698.48,0.0026,8e-05,8e-05,0,0,0,0,0,1.58988,13.95521,13.09716,11.01019,13.22552,1.76912,0.08465,0.00096,0.02185,0.37149,4.37461,8.93682,15.94028,2.18655,0.07127,0.00055,0,0.01078,0.41587,1.24754,5.0392,1.7143,0.0576,0.00046,0,0,0.08163,0.32636,1.39335,0.96988,0.12241,0.00076,0,0,0.02009,0.13205,0.82474,0.87865,0.12543,0,19.81049,80.19104,0,0,0,16.47491,83.52661,0,0,0,0.01984,15.13519,69.60754,15.24048,0,4.88889,14.59446,14.96946,13.4889,10.8389,13.38612,14.22223,6.46667,2.58334,0.74722,"y"
95452,751,1,1,39322,5805,6.77381567614126,0.22021774332472,3.36411578947368,103.478947368421,15.2763157894737,380,37769.8157894737,0,0,39324,3420.99,7e-04,2e-05,0.00502,0.00163,9e-05,2e-05,4e-05,0.00035,0.12679,27.10653,17.98837,13.35274,8.83784,0.82034,0.12638,0.00497,0.09445,1.99991,6.67481,8.62432,8.48063,1.34485,0.0873,0.00189,0.00085,0.09067,0.63972,0.90525,1.49193,0.35536,0.03241,0.00132,0,0.00015,0.03738,0.10074,0.24808,0.07296,0.03806,0.01014,0,0,0.00091,0.01216,0.13441,0.09471,0.05281,0,5.61066,94.38934,0.00153,0,0,4.35486,95.64667,0,0,0,0.03815,13.86414,68.56537,17.5354,0,39.25559,91.83896,26.19447,11.28612,5.59723,6.93889,1.15278,0,0,0,"y"
138143,18263,3,1,41111,4390,9.36469248291572,0.365067539863326,5.7237375,146.825,15.6785714285714,280,53591.125,0,0,41125,2959.81,0.00017,0,7e-05,0,0,0,0,0,0.18112,24.15772,22.66246,18.63349,5.37109,0.11935,0.00204,0.00017,0.02091,0.70136,9.2709,11.7477,4.12025,0.07676,0.00121,3e-05,3e-05,0.00534,0.81201,0.967,0.5136,0.0087,0.00019,0,0,0,0.08769,0.2281,0.15853,0.00369,5e-05,0,0,0,0.00301,0.05113,0.09067,0.00341,2e-05,0,4.09546,95.90607,0,0,0,3.19061,96.81091,0,0,0,0,0.06561,94.72809,5.20935,0,171.89181,364.15028,322.53637,28.26114,8.14446,10.67501,1.32777,0.01111,0,0,"y"
93535,25119,1,1,56834,5845,9.7235243798118,0.245473058644616,2.51717548732943,99.7087719298246,10.2543859649123,570,36393.701754386,0,2,56786,4510.31,0.00108,2e-05,0.00013,0.00012,4e-05,2e-05,1e-04,0.00014,0.47087,21.50432,11.74557,13.22868,13.65751,0.8898,0.05061,0.00189,0.07665,1.42653,4.74934,8.51881,14.78194,1.02638,0.02092,0.00046,0.00195,0.08327,0.63202,1.38765,4.11612,0.48878,0.02094,0.00068,0,0.00013,0.04841,0.1769,0.5122,0.10641,0.01868,0.00245,0,0,0.00168,0.02312,0.14542,0.06445,0.01677,2e-05,5.24597,94.75403,0.00153,0,0,4.30908,95.69244,0,0,0,0,1.42059,67.49115,31.09131,0,60.19727,173.88625,181.96959,84.81118,30.95836,44.53059,12.60834,0,0,0,"y"
146493,109868,3,3,8080,1706,4.73622508792497,0.164211899179367,0.864646604938272,24.9382716049383,5.26543209876543,324,9102.46913580247,0,0,8084,717.54,2e-04,0,0.00079,0,0,0,0,0,0.19944,26.21356,19.13585,17.08394,2.98777,0.08067,0.00665,4e-04,0.0249,1.9764,8.56256,13.7737,3.94318,0.05894,0.00933,0,0,3e-04,0.23793,2.35801,1.60243,0.04554,0.00546,2e-04,0,0,0.00565,0.52419,0.69257,0.06727,0.02104,0.00149,0,0,0,0.10835,0.23228,0.03364,0.00536,0,12.63275,87.35352,0.01831,0,0,8.8501,91.07971,0.03967,0.03357,0,0.02747,0,8.63647,91.33911,0,0.53611,1.07222,1.01945,0.66667,0.16389,0.03333,0,0,0,0,"y"
98165,79542,6,20,13652,1931,7.06991196271362,0.24556969043098,1.46356503772291,42.1358024691358,5.95987654320988,324,15379.5679012346,0,2,13678,1711.55,0.0251,0.03478,0.02732,0.01499,0.03105,0.00677,7e-04,0,25.74381,21.67485,3.38623,5.03412,10.06305,3.08413,1.76894,0.12136,0.03839,1.84849,1.44768,3.42474,8.88218,1.63152,0.51313,0.04882,0.02131,0.01878,0.10352,1.37293,4.27107,1.27972,0.51793,0.06748,0,6e-05,0.00392,0.1832,0.8949,0.66838,0.7683,0.29444,0,0,0,0.00107,0.11959,0.22501,0.33511,0.00114,16.24908,83.49457,0.25787,0,0,14.3158,85.68573,0,0,0,0,0,0.39368,99.60785,0,0.375,0.72778,0.56944,0.50278,0.425,0.11944,0.025,0.00833,0,0,"y"
98354,79658,1,1,45292,2903,15.6017912504306,0.258583696941861,1.24077433425161,74.8628099173554,4.79834710743802,605,27324.9256198347,0,2,45303,4026.74,0.00195,0.00155,0.46226,0.14783,0.00619,0,0,0,0.15336,18.24923,14.49552,8.00825,3.59538,0.06903,0.00321,0,0.36138,5.2116,11.38525,7.83182,7.25773,0.03601,0.00302,7e-05,4e-05,0.09778,2.76716,4.57747,9.36301,0.12373,0.00487,7e-05,0,0.00015,0.38873,1.61851,2.38455,0.18875,0.02849,0.00077,0,0,7e-04,0.1862,0.81233,0.16589,0.01014,0,14.79187,85.20966,0,0,0,11.38306,88.61847,0,0,0,0.00916,0,12.07123,87.60681,0.31586,3.18334,10.13612,9.85279,6.75278,6.32223,6.78056,8.59445,0.15278,0,0,"y"
135226,96371,3,1,23535,2362,9.96401354784081,0.24780156882115,0.975512175925926,39.225,3.93666666666667,600,14317.125,0,2,23548,1897.64,0.00022,0,0.00011,0,0,0,0,0,0.52449,18.92428,18.18418,13.45797,4.69774,0.04861,0.00116,0.00017,0.02242,4.89076,7.31028,12.6879,6.23765,0.07237,0.00128,0,0,0.00017,0.52877,3.70231,3.94594,0.11238,0.00211,0,0,0,0.04084,1.50811,2.28677,0.10633,0.00427,0,0,0,6e-05,0.26222,0.41051,0.02614,0.0015,0,23.86169,76.13983,0,0,0,18.35785,81.64368,0,0,0,0,0.01831,40.62195,59.36127,0,29.39446,53.65836,40.24725,29.35558,24.21945,17.55002,4.48612,0.08334,0,0,"y"
135238,20791,3,3,22693,4317,5.25665971739634,0.256322201631792,2.73896768426843,56.1707920792079,10.6856435643564,404,20502.3391089109,0,1,22726,2532.69,0.00018,0,0,0,0,0,0,0,0.69427,30.8336,21.16419,10.64921,1.50207,0.0408,0.00108,0,0.00809,7.33031,9.77902,10.18664,2.25844,0.02881,4e-04,0,0,0,0.30005,2.14562,1.08322,0.03298,0.00096,0,0,0,0.01204,0.68952,0.63799,0.0589,0.00483,0.00018,0,0,0.00013,0.19827,0.30526,0.05015,0.00279,0,20.44067,79.56238,0,0,0,12.82043,87.18109,0,0,0,0,15.3717,84.62982,0,0,12.90001,16.93612,8.78334,5.46945,3.55,2.36945,1.33889,0.45278,0.02778,0,"y"
148931,11178,3,1,35903,3452,10.4006373117034,0.406360346658942,6.26230319940476,160.28125,15.4107142857143,224,58502.65625,0,0,35921,2859.21,0.00015,0,2e-05,0,0,0,0,0,0.19245,25.68164,19.40478,17.25373,7.80271,0.27762,0.00375,0.00011,0.02231,0.61955,7.14679,12.61409,5.73614,0.21394,0.0024,0,2e-05,0.00416,0.59991,1.2213,0.77365,0.02333,0.00043,2e-05,0,0,0.07241,0.1437,0.12184,0.00401,0.00028,0,0,0,0.00358,0.02677,0.03078,0.00154,9e-05,0,4.07562,95.9259,0,0,0,3.23029,96.77124,0,0,0,0,0.0351,85.92224,14.04419,0,121.18898,412.98365,315.80858,40.89725,5.61667,9.48058,2.38334,0.0139,0,0,"y"
149026,111236,4,1,7714,1520,5.075,0.168962810672515,1.0836433427098,32.5485232067511,6.41350210970464,237,11880.2109704641,0,0,7717,757.02,0.00022,0,0,0,0,0,0,0,0.52655,28.91564,17.40769,12.5115,3.89936,0.73551,0.28449,0.01926,0.05173,2.64953,5.10385,12.17983,5.30242,0.39475,0.12455,0.01742,0,0,0.17476,2.24655,2.29536,0.31078,0.09707,0.12574,0,0,0.01429,0.70131,1.19259,0.33513,0.40092,0.01407,0,0,0.00011,0.20365,0.93743,0.54397,0.282,0,24.13788,75.86365,0,0,0,19.21692,80.78461,0.00153,0,0,0,8.94928,81.63757,9.4162,0,23.57223,54.42222,45.83055,25.35,8.72778,3.50555,0.76945,0.09722,0.03889,0.00278,"y"
152953,10002,3,1,26544,5374,4.93933755117231,0.190071610222057,1.98724675745785,51.6420233463035,10.4552529182879,514,18849.3385214008,0,2,26547,2634.61,3e-05,8e-05,0.00373,0.00052,0,0,0,0,4.2923,37.38832,17.82611,9.90227,1.23171,0.03799,0.00566,0.00034,0.0108,1.28636,6.45244,11.0561,3.71051,0.02998,0.00323,0.00021,0,0,0.28726,2.87555,1.84441,0.04518,0.00391,0.00034,0,0,0.00522,0.58639,0.68273,0.07409,0.0174,0.00261,0,0,3e-05,0.10613,0.18958,0.03386,0.00663,0,17.02728,82.97424,0,0,0,7.6889,92.31262,0,0,0,0,0,0,99.99847,0,7.00556,16.03335,9.6389,5.11111,3.175,2.13056,0.42778,0.025,0,0,"y"
77180,64891,1,3,1702,521,3.26679462571977,0.124075815738964,0.572066371681416,15.0619469026549,4.61061946902655,113,5497.61061946903,0,2,1718,140.13,0.00217,0,0,0,0,0,0,0,0.62059,23.4235,28.0832,4.12955,0.18783,0.07963,0.00779,0.01341,0.0251,3.22375,26.76366,11.2158,0.23889,0.00477,0.00173,0,0.00131,0.00953,0.9902,0.84565,0.07963,0.00217,0,0.00044,0,0,0.00173,0.01558,0.01471,0.00389,0.00129,0,0,0,0,0.00044,0.00346,0.00562,0.00302,0,87.88605,12.13837,0,0,0,68.40515,31.61926,0,0,0,0,0,99.99847,0,0,5.63612,15.67224,19.98057,1.40834,0.04722,0,0.00556,0.00556,0,0,"y"
109183,86812,6,20,53988,1756,30.744874715262,0.35307169229309,1.58161707057823,137.724489795918,4.47959183673469,392,50269.4387755102,0,0,54007,4790.55,0.04411,0.06775,0.08748,0.0279,0.02629,0.00441,0.00024,0,25.63478,0.83771,2.63903,3.98681,5.92075,0.8124,0.10397,0.00773,0.05174,0.217,1.39811,5.23371,5.52174,0.54258,0.0582,0.00504,0.04175,0.03632,0.42216,4.00209,24.26237,6.32014,0.13731,0.01033,0,0,0.00749,0.66858,4.80915,3.56407,0.34452,0.05825,0,0,0,0.00749,0.94109,0.89968,0.23732,0.00039,27.23083,65.70129,7.07092,0,0,24.75128,75.25024,0,0,0,0,1.54724,87.38708,11.0672,0,0.03056,0.06944,0.03611,0.01667,0.05278,0.16389,0.68333,0.06389,0,0,"y"
154598,114025,3,1,4276,581,7.35972461273666,0.237482549244597,0.536876891482923,16.6381322957198,2.26070038910506,257,6072.91828793774,0,2,4282,385.45,0.00141,2e-04,0,0,0,0,0,0,0.67944,23.77278,18.51291,14.90068,1.86404,0.05843,0.00181,2e-04,0.01189,3.62653,7.51099,14.89101,5.52383,0.19142,0.00403,2e-04,0,0,0.27101,2.54289,3.06013,0.30225,0.00645,0.00041,0,0,0.00685,0.48621,1.03731,0.19082,0.03285,0.00161,0,0,0,0.0937,0.30063,0.10115,0.01391,0,64.3631,35.68268,0,0,0,55.47638,44.5694,0,0,0,0,0,99.99847,0,0,13.32501,40.42503,23.27502,6.43612,3.32778,2.78334,2.77223,0.36945,0.00556,0,"y"
149195,111320,3,1,76809,2908,26.4129986244842,0.358666246370167,1.79209870179458,131.974226804124,4.99656357388316,582,48170.5927835052,0,0,76808,4889.27,0.00173,0,3e-05,0,0,0,0,0,1.38653,6.06074,11.89856,10.90285,13.4221,0.27978,0.00576,3e-05,0.01399,0.15149,3.94319,7.74707,20.22256,0.29171,0.00534,0,0,0.00384,0.68831,2.81335,14.33635,0.18262,0.00418,8e-05,0,5e-05,0.1583,0.98218,3.41081,0.05636,0.00145,0,0,0,0.02463,0.2864,0.70179,0.01551,0.00034,0,13.4613,86.54022,0,0,0,10.90393,89.0976,0,0,0,0.0061,1.51062,89.06403,9.4223,0,5.11112,11.20556,12.10834,10.39445,12.10557,21.88335,21.71946,0.10556,0,0,"y"
146780,57423,3,1,34583,3536,9.78026018099547,0.190755239756159,1.20233605664488,61.6452762923351,6.3030303030303,561,22500.5258467023,0,0,34591,2491.19,0,0,4e-05,4e-05,0,0,0,0,5.39945,14.21102,16.48276,12.72895,6.05516,0.15564,0.00039,4e-05,0.0168,1.08661,5.12603,10.59723,12.37472,0.57838,0.00055,0,0,0,0.23341,3.81242,6.19416,0.60827,0.00051,0,0,0,0.00305,1.13686,2.20871,0.25435,0.00199,0.00012,0,0,0,0.24919,0.44403,0.03857,0.00055,0,25.84076,74.16077,0,0,0,19.84253,80.159,0.00153,0,0,0.01678,0,59.24072,40.74554,0,1.33056,2.26389,1.68056,1.53333,2.25556,1.33333,0.38889,0,0,0,"y"
155623,43265,3,1,19946,1888,10.5646186440678,0.235085187146893,0.789752372479241,35.491103202847,3.35943060498221,562,12954.2526690391,0,2,19955,1727.43,0.00019,0,0.00223,0.00056,0,0,0,0,1.00803,33.73421,10.42531,8.16357,6.54638,0.12715,0.02176,0.00297,0.00614,1.07622,3.82097,7.77833,12.88166,0.22522,0.02182,0.00229,0,0,0.17079,1.94105,6.65685,0.59062,0.03664,0.00211,0,0,0.00651,0.58852,2.50253,0.60054,0.09281,0.00267,0,0,0,0.15492,0.62459,0.16664,0.01717,0,22.23816,77.76337,0,0,0,13.1958,86.80725,0,0,0,0,0,0.10223,99.89929,0,2.64166,4.61945,2.80555,4.47223,3.06667,3.44167,3.19167,0.15833,0,0,"y"
115397,20687,6,20,14985,1574,9.52033036848793,0.326509254553155,2.79307373188406,81.4402173913043,8.55434782608696,184,29725.6793478261,0,0,15019,1215.37,0.0522,0.07637,0.0678,0.01515,0.01328,0.00374,0.00039,0,46.8531,7.64818,5.69009,6.04885,3.18557,0.14023,0.02223,0.00097,0.06084,0.78571,2.75959,9.46829,5.26688,0.3045,0.01353,0.00071,0.04788,0.04099,0.54894,5.39338,3.70364,0.17987,0.02449,0.00039,0,0,0.01147,0.44054,0.82592,0.11716,0.04034,0.00799,0,0,0,0.00135,0.06702,0.04253,0.02784,6e-05,24.02344,75.83008,0.14954,0,0,17.36298,82.63855,0,0,0,0,0.89569,43.60504,55.50232,0,0.49167,0.85556,0.59722,0.53889,0.22778,0.01389,0.00556,0,0,0,"y"
149521,21653,3,1,41061,4396,9.34053685168335,0.355639394398949,3.67856653594771,96.6141176470588,10.3435294117647,425,35264.1529411765,0,2,41064,2786.55,0.00087,0,0,0,0,0,0,0,0.14616,21.97471,25.40872,18.2962,5.00781,0.08188,0.00268,4e-05,0.02359,0.81549,8.76728,12.78915,4.02504,0.0717,0.0016,2e-05,0,0.00956,0.71862,1.03901,0.43716,0.0103,0.00066,0,0,0,0.07145,0.13394,0.09092,0.00425,0.00073,4e-05,0,0,0.00483,0.02546,0.03601,0.00371,0.00044,0,4.20227,95.79926,0,0,0,2.92053,97.08252,0,0,0,0,0,96.44623,3.5553,0,78.25284,187.57514,170.53625,28.29725,2.86389,0.10556,0,0,0,0,"y"
112367,23630,6,20,5890,529,11.1342155009452,0.22361315900021,0.646400880388585,32.1857923497268,2.89071038251366,183,11747.8142076503,0,0,5913,432.61,0.00796,0.01689,0.02294,0.01179,0.00733,0.00127,0,0,25.02247,14.39442,1.81867,3.23739,9.62837,1.03632,0.10803,0.00287,0.01689,1.61312,0.69439,1.78807,19.72996,3.28806,0.09974,0.00414,0.01657,0.01211,0.02804,0.42926,10.34314,4.59526,0.14819,0.00796,0,0.00064,0.00032,0.01816,0.73327,0.51465,0.12333,0.03346,0,0,0,0,0.12205,0.22276,0.09974,0,19.08875,73.80829,7.10602,0,0,14.37531,85.62622,0,0,0,0,0,1.67084,98.33221,0,0.00833,0.01111,0.03056,0.03333,0.05,0.09167,0.06944,0.01111,0,0,"y"
154689,114066,3,1,53137,5197,10.2245526265153,0.243570927671947,3.18049776661083,133.510050251256,13.0577889447236,398,48731.1683417085,0,0,53146,3435.85,0.00024,4e-05,0.00015,0.00015,0,0,0,0,0.10663,26.77079,17.38213,10.79799,6.35899,0.1888,0.00871,0.00072,0.01522,0.61893,7.15599,9.39158,12.8279,0.27033,0.00836,0.00018,2e-05,0.00888,0.70349,1.65367,4.0019,0.17083,0.00224,0.00011,0,0,0.07914,0.27584,0.72858,0.08344,0.00252,0.00015,0,0,0.00505,0.0791,0.26015,0.03973,0.00132,0,17.90466,82.09686,0,0,0,15.12299,84.87701,0.00153,0,0,0,1.92413,93.94989,4.12903,0,100.03619,182.03903,167.33347,57.39449,74.13895,115.3612,47.73337,5.87223,0.21944,0,"y"
121001,94341,6,20,7271,681,10.6769456681351,0.266934092021537,0.482180680813439,19.2864721485411,1.80636604774536,377,7039.56233421751,0,0,7293,510.52,0.0633,0.0937,0.11191,0.03992,0.02689,0.00207,0.00021,0,52.18161,2.64673,3.83822,5.53569,7.42842,1.79758,0.3982,0.00497,0.07612,1.02952,0.91368,2.98535,5.2556,0.90396,0.16011,0.00579,0.04613,0.04468,0.26457,2.16165,4.94222,1.01711,0.17272,0.00806,0,0,0.03641,0.9503,2.24501,0.7966,0.2836,0.02462,0,0,0,0.00207,0.50287,0.70062,0.30098,0.00021,29.24042,65.56091,5.20172,0,0,23.53973,76.46179,0,0,0,0,0,1.33667,98.66638,0,0.34722,0.61944,0.35,0.18889,0.15833,0.08056,0.03611,0.00833,0.00278,0,"y"
146035,109639,4,3,11233,1208,9.29884105960265,0.174942374908021,0.726221267659412,38.6013745704467,4.15120274914089,291,14089.5017182131,0,0,11239,799.43,0.00013,0.00013,0,0,0,0,0,0,0.47548,16.94777,15.83923,11.84735,5.03818,0.33756,0.00369,0.00027,0.04193,2.84564,5.49929,13.24571,11.10367,1.11803,0.0062,0.00027,0,0,0.20412,2.12741,5.24085,1.33401,0.01714,0,0,0,0.02202,0.69476,2.6253,1.11671,0.04457,0,0,0,0,0.25884,1.43132,0.51728,0.01516,0,30.11475,69.88678,0,0,0,23.75641,76.24512,0,0,0,0,0.90942,77.38037,21.71173,0,18.68056,44.04722,20.73056,16.075,15.44167,18.26667,22.24444,7.49723,0.20278,0,"y"
143062,108003,3,7,4743,1058,4.48298676748582,0.141991965973535,0.37463216957606,11.8279301745636,2.63840399002494,401,4317.19451371571,0,2,4753,483.56,0.00075,0.00038,0.00019,0,0,0,0,0,0.51529,23.30889,17.86753,16.23587,2.60577,0.04337,0.0015,0,0.05179,3.63466,6.18246,12.216,3.70547,0.05357,0.00534,0,0,0,0.65465,4.98283,3.17098,0.10939,0.00243,9e-05,0,0,0.03006,1.59813,1.79902,0.13664,0.00777,0,0,0,0.00056,0.38221,0.60108,0.08972,0.00712,0,25.83771,74.16382,0,0,0,18.27393,81.72455,0.00305,0,0,0.01831,0,23.7381,76.24512,0,0.01667,0.01944,0,0,0,0,0,0,0,0,"y"
120934,62988,1,1,28458,5335,5.33420805998126,0.287287149849005,4.3666009813232,81.0769230769231,15.1994301994302,351,29593.0769230769,0,0,28460,3083.91,0.00464,0.00149,0.03527,0.00089,0,0,0,0,0.5266,42.17108,24.71546,6.40051,0.70767,0.01169,0.00183,0.00013,0.00721,1.10807,12.30059,7.69401,0.91269,0.00339,0.00089,4e-05,0,0.00181,0.99958,1.78186,0.39315,0.00598,0.00033,0,0,0,0.02775,0.13144,0.04136,0.00299,0.00069,5e-05,0,0,2e-04,0.00353,0.00375,0.00125,0.00013,0,5.71899,94.28253,0.00153,0,0,4.37164,95.62988,0,0,0,0.0412,0,60.07233,39.888,0,26.61113,47.34726,24.80835,3.46111,0.15,0.00833,0.00278,0,0,0,"y"
