system_readout_id,vehicle_identification_number,engine_type,vehicle_type,mileage,engine_feature_2,engine_feature_3_1,engine_feature_3_2,engine_feature_4,engine_feature_5,engine_feature_6,engine_feature_7,engine_feature_8,engine_feature_9_1,engine_feature_9_2,engine_feature_10_1,engine_feature_10_2,engine_feature_11_1,engine_feature_11_2,engine_feature_11_3,engine_feature_11_4,engine_feature_11_5,engine_feature_11_6,engine_feature_11_7,engine_feature_11_8,engine_feature_11_9,engine_feature_11_10,engine_feature_11_11,engine_feature_11_12,engine_feature_11_13,engine_feature_11_14,engine_feature_11_15,engine_feature_11_16,engine_feature_11_17,engine_feature_11_18,engine_feature_11_19,engine_feature_11_20,engine_feature_11_21,engine_feature_11_22,engine_feature_11_23,engine_feature_11_24,engine_feature_11_25,engine_feature_11_26,engine_feature_11_27,engine_feature_11_28,engine_feature_11_29,engine_feature_11_30,engine_feature_11_31,engine_feature_11_32,engine_feature_11_33,engine_feature_11_34,engine_feature_11_35,engine_feature_11_36,engine_feature_11_37,engine_feature_11_38,engine_feature_11_39,engine_feature_11_40,engine_feature_11_41,engine_feature_11_42,engine_feature_11_43,engine_feature_11_44,engine_feature_11_45,engine_feature_11_46,engine_feature_11_47,engine_feature_11_48,engine_feature_12_1,engine_feature_12_2,engine_feature_12_3,engine_feature_12_4,engine_feature_12_5,engine_feature_13_1,engine_feature_13_2,engine_feature_13_3,engine_feature_13_4,engine_feature_13_5,engine_feature_14_1,engine_feature_14_2,engine_feature_14_3,engine_feature_14_4,engine_feature_14_5,engine_feature_15_1,engine_feature_15_2,engine_feature_15_3,engine_feature_15_4,engine_feature_15_5,engine_feature_15_6,engine_feature_15_7,engine_feature_15_8,engine_feature_15_9,engine_feature_15_10,defect
175284,104449,1,1,42137,6225,6.76899598393574,0.157819705488621,1.83288743781095,78.6138059701493,11.6138059701493,536,28694.0391791045,0,0,42151,3363.86,0.00141,0.00105,0.10408,0.00769,0.00057,0,0,0,0.46603,23.71631,22.76503,7.96863,2.24277,0.08963,0.00625,0.00017,0.01501,0.96332,11.03995,9.85817,5.04787,0.10961,0.00251,0.00017,0,0.00076,2.34981,5.907,4.3504,0.24147,0.00681,0.00017,0,0,0.072,1.04323,1.1446,0.14717,0.02204,0.00373,0,0,0.00011,0.04911,0.16559,0.06929,0.02049,0,16.6748,83.32367,0.00458,0,0,12.47711,87.52441,0,0,0,0.03662,0,37.87994,62.08496,0,3.74445,6.38889,5.88334,4.51389,3.24445,2.725,2.00833,0.56111,0.225,0.03333,NA
175323,8935,1,7,24991,3939,6.34450368113734,0.157330251614905,1.43123293559148,57.715935334873,9.09699769053118,433,21066.3163972286,0,0,24992,2181.44,0.00027,0.00112,0.0232,0.00085,5e-05,0,0,0,0.28401,23.94321,23.02977,4.62808,0.81737,0.05724,0.01859,0.00313,0.01478,1.94625,15.25803,8.89117,1.17089,0.02575,0.03852,0.00457,5e-05,0.00094,3.48352,9.12963,3.65422,0.05406,0.00954,0.00049,0,0,0.16948,1.1137,1.38454,0.14915,0.02952,0.01635,0,0,0.00148,0.13428,0.37301,0.08913,0.05003,5e-05,16.37268,83.62885,0,0,0,12.96082,87.04071,0,0,0,0,0.18768,39.82849,59.98535,0,54.91671,131.83344,104.12509,58.32505,44.07503,34.01947,12.87501,2.48333,0.55278,0.18056,NA
39348,35370,3,1,11631,1738,6.6921749136939,0.170276706942846,0.527523915626857,20.7326203208556,3.09803921568627,561,7567.4064171123,0,2,11642,928.51,0.00189,0,0,0,0,0,0,0,0.72252,21.34322,21.85658,13.20448,2.10324,0.09741,0.00812,0.00063,0.05121,2.34428,6.98286,14.05813,5.75078,0.12677,0.00562,0,0,0.00126,0.31973,3.77807,3.97728,0.13925,0.01185,0.00126,0,0,0.01873,0.83868,1.39322,0.21858,0.025,0.00063,0,0,0,0.19109,0.35534,0.06432,0.00812,0,61.55243,38.45062,0,0,0,46.2326,53.77045,0,0,0,0,4.01917,82.14264,13.84277,0,1.22223,3.46111,3.88334,2.39445,1.425,0.60555,0.24445,0,0,0,NA
180732,9633,1,9,33922,2723,12.4575835475578,0.36820136083568,3.35321841322928,113.451505016722,9.10702341137124,299,41409.7993311037,0,0,33935,3591.8,0.00213,0.0054,0.11984,0.01454,0.00014,0,0,0,0.09827,34.47343,20.32854,7.97156,1.43853,0.03936,0.00252,0,0.00415,1.50852,8.71395,7.19466,1.09495,0.01285,0.00108,3e-05,0,0.0018,2.79699,6.41581,2.37115,0.03138,0.00227,3e-05,0,0,0.39748,2.03438,1.63033,0.09841,0.00651,0.00033,0,0,0.00366,0.35065,0.72508,0.0983,0.01097,0,5.38483,94.6167,0.00153,0,0,4.09698,95.90607,0,0,0,0,0,0.10834,99.89319,0,86.54173,188.33904,112.82785,91.4223,70.77228,46.05836,12.53056,3.72499,0.15834,0,NA
186959,117424,1,1,69397,3014,23.0248838752488,0.338534680749097,1.45348080880025,98.8561253561254,4.29344729344729,702,36082.4857549858,0,0,69389,4983.14,0.00325,1e-04,0.00556,0.00023,3e-05,0,0,5e-05,6.95054,9.18896,17.50304,6.76523,4.11776,0.18394,0.04025,0.00102,0.00503,0.932,10.91998,11.74716,10.18245,0.29036,0.01253,0.00074,0.00015,0.00158,1.96607,4.30488,9.91645,1.18559,0.02109,0.00147,0,0,0.20338,1.06685,1.57681,0.248,0.06812,0.02094,0,0,0.00269,0.11267,0.26538,0.12525,0.06241,0,23.58704,76.41449,0,0,0,19.41681,80.58472,0,0,0,0.01221,1.94244,91.94794,6.10046,0,4.15556,12.58612,15.92223,15.33057,15.76668,14.48612,16.25001,1.74722,0,0,NA
21762,9892,3,1,33482,4030,8.30818858560794,0.220768072787428,1.19743651861821,45.0632570659489,5.42395693135935,743,16448.0888290713,0,2,33504,2277.57,0.00012,0,0,0,0,0,0,0,3.42221,16.48204,25.06247,12.36934,5.83218,0.36746,0.04137,0.00194,0.03656,1.06756,7.6192,11.03664,6.4604,0.35321,0.03209,0.00082,3e-05,0.01527,1.62824,3.53611,2.16273,0.08414,0.01515,0.00118,0,0,0.27679,0.97922,0.51138,0.0404,0.0206,0.00215,0,0,0.03049,0.22326,0.23814,0.04119,0.00792,0,16.40778,83.59375,0,0,0,12.70905,87.29248,0,0,0,0.02899,0.33264,61.73859,37.90283,0,3.28889,7.05001,6.47223,5.73889,4.43056,2.26667,0.26389,0,0,0,NA
119960,72362,4,1,32133,6690,4.80313901345292,0.226738552566019,3.45530960516325,73.1958997722096,15.2391799544419,439,26716.5034168565,0,0,32088,2415.9,0,0,0,0,0,0,0,0,0.47894,28.56667,25.93198,13.70742,5.69266,0.20885,0.0033,2e-04,0.06453,1.01215,9.57184,8.89535,3.74016,0.1157,0.00189,4e-05,0,0.00341,0.46476,0.71,0.27677,0.00326,2e-05,0,0,0,0.06129,0.23412,0.11387,0.00114,5e-05,0,0,0,0.00223,0.04842,0.08698,0.00196,5e-05,0,9.80072,90.20081,0,0,0,8.20465,91.79688,0,0,0,0,0.4425,96.93451,2.62604,0,207.79445,429.65834,203.325,19.58056,9.1,2.08612,0.15,0.00834,0,0,NA
166152,120222,3,1,10415,1183,8.80388841927303,0.16621146801916,0.496535774410774,26.3005050505051,2.98737373737374,396,9599.68434343434,0,1,10422,762.87,0.00254,0,0,0,0,0,0,0,0.15666,14.13226,17.97085,13.97828,3.93776,0.03037,0.00226,0.00014,0.01158,1.69871,5.63463,15.47216,13.64659,0.05566,0.00254,0.00028,0,0,0.30711,3.45025,5.72715,0.10171,0.00325,0.00028,0,0,0.01738,0.92981,1.66805,0.15652,0.01935,0.00184,0,0,0.00028,0.26628,0.5077,0.09762,0.01215,0,55.19562,44.80591,0,0,0,47.258,52.74506,0,0,0,0,4.03442,83.67004,12.30011,0,11.0139,26.34447,30.69447,31.48058,21.70835,19.75002,8.44445,0.02222,0,0,NA
157527,115658,3,7,1139,974,1.1694045174538,0.0731279945242984,0.152846924177396,2.44420600858369,2.09012875536481,466,892.135193133047,0,2,1144,176.38,0.01401,0,0,0,0,0,0,0,0.21463,47.60202,14.35224,7.52611,1.78552,0.22945,0.05726,0.0036,0.0825,6.06412,5.90394,7.59937,1.35986,0.04806,0.01841,0.002,0,0.00081,0.26669,2.33412,1.31382,0.06207,0.01642,0.002,0,0,0.02122,0.76481,0.96064,0.16617,0.10091,0.02923,0,0,4e-04,0.21502,0.58983,0.19781,0.09491,0,67.86346,32.13959,0,0,0,57.62939,42.37366,0,0,0,0,14.37531,83.95233,1.67542,0,5.40834,9.7639,6.98334,2.40834,0.775,0.21944,0.05833,0.00556,0.00556,0,NA
195651,52562,1,3,58079,1915,30.3284595300261,0.500271671018277,1.9160405,116.158,3.83,500,42397.67,0,0,58087,5257.26,2e-04,0.00075,0.25062,0.17,0.01196,0,0,9e-05,0.02413,27.00662,10.98361,8.92407,4.38746,0.22376,0.04083,0.00296,0.00517,0.42681,4.2629,7.08724,7.18566,0.31588,0.00987,0.00154,0,0.00096,1.19997,5.192,14.16039,1.83355,0.01827,0.00569,0,0,0.10042,2.05197,3.16829,0.2438,0.04937,0.01231,0,0,0.00061,0.14468,0.38732,0.07948,0.02875,3e-05,6.633,93.36243,0.0061,0,0,5.13458,94.86694,0,0,0,0.00305,0,12.06207,86.95374,0.98419,0.57778,1.24722,1.33611,1.23889,1.68611,1.46111,2.11667,1.65,0,0,NA
134945,18501,3,1,58833,5519,10.6600833484327,0.264964919168126,2.08310739157961,83.8076923076923,7.86182336182336,702,30589.8076923077,0,1,58836,3911.85,0.00106,0.00039,0.00147,2e-04,0,0,0,0,0.84945,20.89386,13.98345,14.47574,12.50447,1.32414,0.08715,0.00076,0.03099,1.00462,4.00144,11.53649,12.23855,0.846,0.04608,0.00047,0,0.00774,0.59051,1.70968,1.85675,0.27614,0.03342,7e-05,0,0,0.10649,0.35533,0.46047,0.13267,0.02762,0.00025,0,0,0.016,0.10035,0.34331,0.13561,0.02082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.89448,166.65292,233.51131,174.77515,92.15007,19.32503,0.01111,0.00278,0,0,NA
135668,103595,3,3,14692,1705,8.61700879765396,0.200821423916585,1.0633556763285,45.6273291925466,5.29503105590062,322,16653.9751552795,0,0,14698,1001.05,0.00251,0,0,0,0,0,0,0,0.41953,13.6727,21.04597,17.62062,2.25901,0.01412,0.00089,8e-05,0.00779,1.51675,9.67926,17.95147,5.68989,0.01663,0.00065,0,0,0,0.80604,4.46189,2.79213,0.01258,0.00049,0,0,0,0.092,0.95556,0.59501,0.01347,0.00057,0,0,0,0.01266,0.22473,0.12697,0.00803,0,0,17.61169,82.38983,0,0,0,13.12408,86.87744,0,0,0,0,1.35803,68.64471,30.00031,0,20.52224,64.87783,106.27231,68.7695,5.76945,11.00279,4.39445,0.05,0,0,NA
195754,60218,1,1,46389,1810,25.6292817679558,0.450172590546347,2.92047451214656,166.268817204301,6.48745519713262,279,60688.1182795699,0,0,46395,4187.53,1e-04,0.00027,0.02436,0.00239,7e-05,0,0,0,0.04077,31.42243,13.19544,4.0256,2.60092,0.66232,0.11167,0.00423,0.00321,0.96198,6.01735,6.46476,8.67016,0.29911,0.02767,0.00253,1e-04,0.00106,1.61096,3.59189,11.07821,3.75675,0.03374,0.00587,0,0,0.25199,1.43498,1.57357,0.59747,0.14166,0.08881,0,0,0.00123,0.21467,0.4001,0.37543,0.30375,0.00044,8.85468,91.14685,0,0,0,7.1167,92.88483,0.00153,0,0,0,0,12.73346,86.89117,0.37689,37.51114,88.26675,71.28061,65.84449,63.06672,78.6584,96.27231,39.28337,5.06389,0.88612,NA
164218,119192,3,7,33504,3032,11.0501319261214,0.211598880460276,1.01193660182264,52.8454258675079,4.78233438485804,634,19288.5804416404,0,2,33547,2355.59,0.00324,4e-05,9e-05,0,0,0,0,0,0.20641,14.70459,12.85607,10.16022,10.6225,1.19905,0.09546,0.00671,0.02224,0.46384,5.98367,10.36365,22.00219,1.7657,0.15063,0.00558,0,0.01272,0.522,1.47962,4.49257,0.48946,0.03817,0.001,0,9e-05,0.08681,0.32909,1.01345,0.18149,0.0302,0.00177,0,0,0.01947,0.1293,0.42104,0.11861,0.02125,0,24.50104,75.50049,0,0,0,20.16754,79.83398,0.00153,0,0,0,2.58026,92.97638,4.44641,0,19.35002,61.93894,51.71393,33.37225,42.26114,32.81114,8.3139,0.01111,0,0,NA
158485,28393,3,1,79879,4009,19.9249189324021,0.408998558798259,2.21278707452392,107.798920377868,5.41025641025641,741,39346.6059379217,0,0,79892,4872.53,0.00172,0,0,0,0,0,0,0,3.29011,18.67836,15.20173,10.92564,8.32034,0.39645,0.01665,0.00021,0.01998,0.74248,6.53805,12.01015,14.34383,0.43414,0.01501,0.00013,2e-05,0.02236,1.21447,2.31214,3.78187,0.08165,0.00942,2e-04,0,0.00011,0.23301,0.4747,0.4851,0.01846,0.00313,8e-05,0,0,0.06174,0.20686,0.1546,0.00438,0.00069,0,39.60724,60.39429,0,0,0,35.25543,64.74609,0.00153,0,0,0.01068,1.53809,94.95392,3.50037,0,6.35556,17.56946,21.76946,21.47502,22.03613,31.24169,3.31111,0,0,0,NA
155264,114382,3,7,8339,1222,6.8240589198036,0.210451627568649,1.07154953703704,34.7458333333333,5.09166666666667,240,12682.2291666667,0,2,8341,846.52,0.00011,0,0.00086,0,0,0,0,0,0.07907,38.34539,10.86665,10.23515,6.73683,1.09511,0.24825,0.00487,0.00919,1.28895,3.29237,7.32419,7.4965,0.49174,0.10406,0.00465,0,0.00011,0.22218,3.12795,3.76724,0.24144,0.05246,0.0066,0,0,0.01655,0.89814,1.71384,0.3654,0.22986,0.04046,0,0,0.00119,0.22932,0.8924,0.40866,0.16215,0.00011,34.19037,65.81116,0,0,0,22.98279,77.02026,0,0,0,0,0,0.07782,99.92523,0,14.01945,37.05281,40.10837,26.91391,18.74724,9.71946,0.125,0.00556,0,0,NA
172977,106950,3,1,30427,3906,7.78981054787506,0.184055086192183,1.18633525852585,50.2095709570957,6.44554455445545,606,18326.4933993399,0,0,30440,1857.42,5e-04,4e-05,0.00014,7e-05,0,0,0,0,7.8599,16.6072,15.28741,11.54279,12.16945,0.76372,0.03024,0.00021,0.05398,0.9822,5.18473,10.17339,14.05471,0.97533,0.04318,0.00029,0,0.00729,0.40379,1.05644,1.81283,0.22917,0.00518,0.00018,0,0,0.04708,0.15614,0.32182,0.05819,0.00293,0.00018,0,0,0.00504,0.0449,0.10323,0.01541,0.00072,0,22.18323,77.8183,0,0,0,16.61224,83.38928,0,0,0,0.02136,0.21667,47.74017,52.02484,0,3.81389,8.17223,8.70556,8.66112,3.95556,1.46945,0.93611,0.42778,0.06389,0,NA
185503,61159,1,1,65951,4978,13.2484933708317,0.28923662448105,2.17495455689829,99.6238670694864,7.51963746223565,662,36362.7114803625,0,1,65966,5132.9,0.00193,6e-05,0.00095,0,0,0,0,0,1.48692,18.14738,21.18294,8.06964,3.44685,0.6809,0.07825,0.00085,0.00795,1.70453,11.98808,14.25438,8.98472,0.53108,0.04516,0.00077,0.00012,0.00213,0.98962,2.34616,3.08848,0.44732,0.03274,0.0013,0,0,0.03773,0.33325,0.64548,0.26736,0.1221,0.01227,0,0,0.00014,0.03631,0.36901,0.46101,0.18982,0.00432,30.57709,69.42444,0,0,0,22.58148,77.42004,0,0,0,0,0.6897,99.28894,0.02594,0,93.24452,199.55572,113.29454,61.86672,62.31949,48.73338,30.95281,9.68612,1.32778,0.11389,NA
176797,101956,3,3,15126,3938,3.84103605891315,0.0861688533378478,0.673279651675485,30.0119047619048,7.81349206349206,504,10954.3452380952,0,1,15132,1085.05,0.00254,8e-05,0,0,0,0,0,0,0.14479,8.62409,20.67757,19.67877,6.28986,0.10259,0.00123,0,0.03769,1.04527,8.6354,14.71769,4.1237,0.07612,0.00058,0,0,0.01377,1.87551,5.64071,2.09077,0.02835,0.00033,0,0,0,0.56909,2.13887,1.12917,0.00852,0.00065,0,0,0,0.16241,1.29199,0.8849,0.00664,0.00033,0,50.91095,49.0921,0,0,0,40.82642,59.17664,0,0,0,0,5.77545,94.2276,0,0,21.24446,66.50005,83.1334,52.36948,41.90559,7.13612,0.01111,0,0,0,NA
186575,11745,1,1,23332,3747,6.22684814518281,0.162652032737301,0.771464767932489,29.5341772151899,4.74303797468354,790,10779.9746835443,0,2,23366,1921.01,0.0059,0,0.00104,0.00023,0,0,5e-05,0,0.2257,21.8696,13.51408,12.08745,7.4164,0.32462,0.01086,9e-05,1.15297,4.01139,10.84016,11.82102,8.31325,0.44072,0.00847,5e-05,0.00104,0.13475,1.3469,2.25055,2.94721,0.29325,0.00766,5e-05,0,0.00041,0.12263,0.30515,0.38993,0.04732,0.00451,0.00054,0,0,0.00095,0.01406,0.05643,0.02609,0.00654,0,39.52332,60.47821,0,0,0,32.20062,67.80243,0,0,0,0,2.01263,97.90192,0.0885,0,5.02501,17.93614,20.9389,5.83612,1.61111,2.78612,0.05,0,0,0,NA
123491,95927,6,20,7539,785,9.60382165605096,0.260171733899505,0.398896115451389,14.724609375,1.533203125,512,5374.482421875,0,2,7573,609.98,0.05251,0.06568,0.07105,0.02,0.01089,0.00211,0.00033,0,36.69478,8.22208,4.29403,6.50877,7.72116,1.69625,0.57783,0.02634,0.0574,0.97746,1.64845,6.79199,10.53404,2.05101,0.44321,0.02325,0.03756,0.03219,0.49312,3.79554,4.20542,0.93177,0.29347,0.03447,0,0,0.01463,0.34484,0.5219,0.2855,0.24127,0.05577,0,0,0,0.00098,0.05463,0.07723,0.08845,0.00065,29.83398,70.06989,0.09918,0,0,23.89679,76.10474,0,0,0,0,0,1.45721,98.54431,0,0.14167,0.20278,0.13333,0.18056,0.03333,0.00556,0,0,0,0,NA
80912,67662,6,20,14166,1727,8.20266357845976,0.26658650517918,1.84897547969656,56.8915662650602,6.93574297188755,249,20765.421686747,0,0,14202,1216.04,0.048,0.07412,0.05497,0.01626,0.02597,0.00303,0,0,44.13497,5.98363,3.44912,6.74874,11.34236,1.22305,0.37305,0.00908,0.10396,0.62778,0.82431,3.86518,13.00061,0.92419,0.11607,0.00788,0.03301,0.0442,0.07792,0.77405,3.83189,0.58492,0.15535,0.01175,0,0.00021,0.00113,0.01753,0.50693,0.38692,0.3071,0.03998,0,0,0,0.00014,0.07356,0.11311,0.0839,7e-05,35.00977,64.92462,0.06866,0,0,28.13873,71.86279,0,0,0,0,4.49219,77.89917,17.61017,0,0.39722,0.69445,0.55,0.60278,0.64444,0.08889,0.02778,0.00278,0,0,NA
103092,82845,4,1,35801,4423,8.09427990052001,0.318730738312357,4.27195774410774,108.487878787879,13.4030303030303,330,39598.0757575758,0,0,35819,2607.07,0,0,0,0,0,0,0,0,0.28169,20.68512,26.33043,16.45375,7.82204,0.32284,0.01455,2e-04,0.04518,0.63922,6.48527,10.46855,7.23159,0.27236,0.01195,8e-05,0,0.00298,0.19448,0.6517,1.0098,0.05664,0.00505,0,0,0,0.02926,0.19036,0.32966,0.03502,0.00306,0,0,0,0.00319,0.08125,0.27285,0.06662,0.00327,0,4.6814,95.32013,0,0,0,3.88336,96.11816,0,0,0,0,1.05438,91.7572,7.19147,0,182.09445,182.08056,178.69445,45.90556,42.63334,30.29722,0.28333,0.00556,0,0,NA
181206,128167,3,1,7123,1006,7.08051689860835,0.138280456151977,0.359457723227103,18.405684754522,2.59948320413437,387,6718.07493540052,0,0,7128,478.04,0.00559,0,0,0,0,0,0,0,0.1981,7.53527,17.85335,19.87946,2.25673,0.06663,0.00618,4e-04,0.01057,1.0755,9.20966,22.76601,4.88194,0.19591,0.01377,0.001,0,0.001,0.61386,5.46926,3.53093,0.33356,0.02394,0.002,0,0,0.01536,1.0745,1.5513,0.26553,0.09237,0.01157,0,0,2e-04,0.22823,0.64319,0.15023,0.03691,0,60.96191,39.03961,0,0,0,51.1261,48.87543,0,0,0,0,19.65637,75.19379,5.15289,0,7.50556,25.35002,38.07226,34.94725,14.08335,2.29167,0.84445,0.28612,0,0,NA
163151,77939,3,7,23979,3443,6.96456578565205,0.175329138025624,1.25240295066851,49.7489626556017,7.14315352697095,482,18158.3713692946,0,0,23991,2243.44,5e-05,0,9e-05,0,0,0,0,0,0.35316,21.55136,13.50568,14.68327,6.0587,0.14418,0.01407,0.00028,0.03022,3.40866,5.62137,10.62536,6.98284,0.16318,0.00823,0.00069,0,0,0.28592,3.75437,5.18657,0.29885,0.00961,0.00087,0,0,0.0201,1.3382,3.06124,0.37956,0.0723,0.00901,0,0,0.00041,0.41194,1.60117,0.35772,0.06075,0,17.79327,82.20825,0,0,0,12.48779,87.51373,0,0,0,0.02594,0,19.32983,80.64728,0,0.53611,1.25833,1.19722,1.00556,0.90278,0.63611,0.10278,0,0,0,NA
96679,57055,6,20,27073,3110,8.70514469453376,0.248477786709539,1.07627564995357,37.7061281337047,4.33147632311978,718,13762.7367688022,0,2,27130,1684.64,0.03103,0.05257,0.04719,0.01444,0.01806,0.00765,0.00165,0,59.27862,2.63275,2.57589,3.73752,3.99494,1.27142,0.6089,0.0041,0.03825,0.88107,0.8968,3.8005,4.93415,0.9692,0.32982,0.00263,0.02846,0.02485,0.20986,2.14429,4.53499,1.48147,0.80016,0.00496,0,0,0.01261,0.40901,1.29352,0.82893,0.68333,0.04786,0,0,0,0.00232,0.20754,0.48062,0.67372,0.00232,25.34332,74.50714,0.15106,0,0,21.82922,78.1723,0,0,0,0,9.41467,73.02399,17.56439,0,0.37778,0.74722,0.35278,0.07222,0.09722,0.03889,0,0,0,0,NA
181605,17668,3,1,46141,8270,5.57932285368803,0.157626262931614,1.81303086849019,64.1738525730181,11.5020862308762,719,23423.4561891516,0,2,46148,3939.92,0,0,4e-05,2e-05,2e-05,0,0,2e-05,0.25425,34.44956,10.24442,1.68481,0.12882,0.02251,0.00725,0.00062,3.58852,24.01008,16.79427,2.84771,0.16569,0.01305,0.00473,0.00021,2e-05,0.20273,3.11952,2.16701,0.25908,0.01991,0.00263,0.00041,0,0,0.00567,0.00068,0.00127,0.00092,0.00152,0.00014,0,0,0,0,0.00064,8e-04,0.00043,0,42.64832,57.36237,0,0,0,30.84564,69.16351,0,0,0,0,0,31.78864,68.22205,0,0.05001,0.12778,0.11667,0.05278,0.03334,0.00278,0,0,0,0,NA
182731,92691,1,1,65811,2939,22.3923103096291,0.448164851990473,1.75620866666667,87.748,3.91866666666667,750,32028.02,0,1,65823,4635.64,0.00143,0,1e-04,6e-05,0.00025,0.00025,0.00061,0.00039,3.36638,20.71766,13.55496,9.382,7.70211,0.65609,0.05734,0.0018,0.0202,0.90838,6.6768,8.92904,15.28093,3.19586,0.01758,0.00047,0.00055,0.10624,0.91913,1.95107,3.96986,1.26637,0.01895,0.00117,2e-05,0.00053,0.07917,0.1961,0.56616,0.19461,0.02245,0.00293,0,0,0.00348,0.02601,0.10553,0.07017,0.02805,0.00078,32.84302,67.15851,0,0,0,23.57635,76.42517,0,0,0,0,0,92.25616,7.74689,0,11.54723,27.35835,27.42503,16.23057,9.14722,9.08056,1.99168,1.14722,0.275,0.0389,NA
179771,127464,3,3,48432,2685,18.0379888268156,0.280643285743844,1.85597837985769,119.290640394089,6.61330049261084,406,43541.0837438424,0,0,48450,3082.08,0,0,0,0,0,0,0,0,0.06139,14.46036,13.2603,10.02435,15.25304,0.48152,0.02093,0.00022,0.01647,0.43361,4.42204,6.8736,15.18678,0.39691,0.01105,0.00026,0,0.00254,0.58857,2.37701,8.6948,0.31518,0.00947,0.00022,0,0,0.07274,0.82994,3.52172,0.23956,0.01636,0.00037,0,0,0.00442,0.24763,1.87117,0.29045,0.015,0,11.38916,88.61237,0,0,0,8.55255,91.44897,0.00153,0,0,0,0.08698,50.6546,49.26147,0,39.43615,95.46675,89.9334,95.17786,84.89174,112.86676,96.74453,7.91112,0.01944,0,NA
189665,99704,1,1,46545,3218,14.463952765693,0.264028105793799,1.13436908470553,62.1428571428571,4.29639519359146,749,22682.1428571429,0,2,46585,3773.8,0.00068,3e-05,0.00176,0.00088,0.00016,0,0.0015,0.0027,0.55422,21.76255,11.0406,7.39592,11.60455,2.52942,0.21912,0.00827,0.02532,1.51789,5.63125,4.74177,11.95595,6.42548,0.07051,0.00436,0.00049,0.07461,1.15259,1.92307,4.8595,2.6725,0.09645,0.00674,0,7e-05,0.06732,0.38146,1.30507,0.71509,0.23009,0.02457,0,0,0.00111,0.06775,0.51107,0.30906,0.10647,3e-05,19.28558,80.71594,0.00153,0,0,15.43732,84.56421,0,0,0,0.00916,1.10931,52.96326,45.92133,0,0.78611,1.44167,1.51389,1.83611,1.05,1.16945,0.98889,0.21944,0,0,NA
187868,60003,1,1,52737,3336,15.8084532374101,0.404574582001066,1.86675076840326,72.9419087136929,4.61410788381743,723,26623.7966804979,0,2,52766,3385.6,0.00136,0.00011,0.00077,2e-05,0,0,0,0,9.57819,25.6704,20.10376,7.08414,0.77518,0.00279,0.00213,0,0.00344,0.9736,15.33004,14.23207,2.35723,0.00093,0.0029,0,0,0.00118,0.92436,2.04887,0.47615,0.00019,4e-05,0,0,0,0.05244,0.26272,0.07795,0.00041,9e-05,0,0,0,6e-04,0.02512,0.01075,6e-05,0,0,18.37463,81.62689,0,0,0,14.57367,85.42786,0,0,0,0.00763,0.05035,48.37646,51.5686,0,36.18614,72.53895,63.41116,104.48897,69.01672,11.5639,0.06111,0,0,0,NA
186878,130955,1,5,9381,743,12.6258411843876,0.225813743083595,0.787697704747001,44.0422535211268,3.48826291079812,213,16075.4225352113,0,0,9398,722.22,0.00546,0.00281,0.02366,0.00132,0,0,0,0,0.18186,11.95109,20.46167,5.29495,0.36123,0.00562,0.00331,0,0.01009,1.77999,18.41047,12.7442,2.13989,0.01158,0.00281,0,0.00017,0.00298,7.32944,12.03514,4.18579,0.01158,0.00083,0.00066,0,0,0.38456,1.27778,1.0395,0.02267,0.00298,0.00066,0,0,0.00695,0.10805,0.18053,0.01688,0.00083,0,26.04523,73.9563,0.00153,0,0,21.04645,78.9566,0,0,0,0,4.5166,90.13824,5.34821,0,8.96111,25.86669,25.70003,33.46947,26.19725,16.97224,4.19723,0.04723,0,0,NA
195124,128329,1,1,31843,1967,16.1886120996441,0.610196322657177,2.76556720430108,73.3709677419355,4.53225806451613,434,26780.4032258065,0,2,31848,3555.67,0.00011,0.00036,0.01222,0.00145,2e-04,3e-05,0,3e-05,0.05224,52.23576,11.42854,7.58937,2.59453,0.68234,0.18382,0.00447,0.0038,0.89201,4.3645,7.84606,1.69707,0.11455,0.02991,0.00294,6e-05,0.00126,0.83745,3.93363,1.58945,0.1375,0.02988,0.00411,0,0,0.07346,1.10334,0.85006,0.16445,0.07575,0.04383,0,0,0.00084,0.21387,0.60468,0.31928,0.25764,0.02317,9.14612,90.85541,0,0,0,7.14417,92.85736,0,0,0,0,0,15.78979,83.85773,0.354,47.36114,117.13065,97.20009,94.83064,68.81116,24.51391,5.66667,1.35278,0.23055,0.04722,NA
188764,55999,1,1,52615,5295,9.93673276676109,0.256979550939041,2.29075205761317,88.5774410774411,8.91414141414141,594,32330.765993266,0,0,52625,4358.02,0.00323,0.0019,0.04709,0.00374,0.00035,0,0,0,0.43031,22.73352,25.78557,8.32331,2.00862,0.23015,0.06041,0.00249,0.01052,1.08151,13.83625,9.78614,4.56052,0.10097,0.01976,0.00129,4e-05,0.00198,1.6281,3.35794,3.77429,0.17521,0.01559,0.00161,0,0,0.07762,0.64416,0.75138,0.11717,0.04462,0.01422,0,0,0.00057,0.05712,0.16036,0.09543,0.05488,6e-05,15.51666,84.48486,0.00153,0,0,12.09412,87.90741,0,0,0,0.01984,0.35553,66.07971,33.54797,0,14.60557,31.79447,24.97502,15.43057,8.68612,7.73334,8.30556,0.38056,0.125,0.02778,NA
